scrape_date,source_site,query_occupation,prefecture,job_title,company_name,location,work_prefecture,city_ward,oaza_town,chome,ban,go,wage_text,wage_type,wage_min,wage_max,wage_unit,employment_type,posted_date_text,job_url,search_url,is_excluded_fulltime,notes
2026-08-08,求人ボックス,大工,埼玉県,正社員大工、大工見習い業務委託手間請け大工,株式会社たておか工務店,,,,,,,,,不明,,,unknown,,,https://xn--pckua2a7gp15o89zb.com/rd/?uaid=l8f93fe0dcaae0e4b25b699dd8c6a54ec&p=t%2BAK7k0GmMUr0ZRss/MBm8egKRuWDgmysmPbulYu9WFhTlVzkbu9hFp5Sgn84ZH6tqE/ZLQvZOzJH2HEraTb8WidAgfHqBQoe/89nqap1kfS5XV3%2BQLKtXq9O9Jy%2BX8AV67M8nOKrx2x0feqUpaTGm3R6E4f/LtlWo03trhXQ/umIpVjGAdxiBMasB7M2GkdOZjTnL0yhtbsN8XmvsSE9wa4J28grK3eKpbwtAG2DUveeakoS4EROxrwRTmPKo2fb5RPpaT0ZOYJjl5qKuOjqOx3ySi8CXVXK0rvGMqnF0axddxj/msSj3UYlg8srFwivGnmKytqU/Yblz/uBao9YC0m8KiGBLJbmsXPjxceLH3ckr1tp4l9iP5N1XQiaaZXgRZVvCidUL5AVi4u5ZJKsLBHn4tKLfznDfGiUFx3xmwPOQ3TqbIliUa5Kq2BGsT/x9JlVM%2Bj7nfhX7H/qDJOlkpWjyZeVG9SQKb8AudsfvHrMOAOuBRRIIUz6Y7LdTDxS692GwRE3qiSXHeaUTmUqQ%3D%3D&ph=051782217513&phv=1,https://xn--pckua2a7gp15o89zb.com/%E5%A4%A7%E5%B7%A5の仕事-%E5%9F%BC%E7%8E%89%E7%9C%8C,true,求人詳細ページは安全な公開URLと確認できないため取得しませんでした
2026-08-08,求人ボックス,大工,埼玉県,現場作業員／「法人向けリフォームで安定」埼玉県久喜市で大工,株式会社T.I.N,,,,,,,,,不明,,,unknown,,,https://xn--pckua2a7gp15o89zb.com/rd/?uaid=l758e2286c5028d51422519656f30fb72&p=t%2BAK7k0GmMUr0ZRss/MBm3L/RjaQya1LLDbfX6ULvYBmvwIgnWjV18ddTJ5WVGWbliddtav/wGZZxBZ3uojs4midAgfHqBQoe/89nqap1ke%2Br/Xjdk0eXmBZw1VHCFxHtWNBt/get4jEB0HYcfZzNGfW8jL%2BtXnrHlb7Qha6SS/pm916/Komd9trD4CAyUh5VCs4PJE6nwmA/GtOHsiVE5i0qplcoyL8EgUd8V4bu/Ksb/LaWzHE40EObRG7lIhyIJq%2BfXpQl6G0QxBmBga8Aem6FJt/ZXpOIr6rv%2BsfXgLFJzb/c89Vilb2O1yuDBHtFZYjHkPiNYL9yyR/gMBb8DRXxZGTtZFy0KPPSFg%2BVpjFgBWuQxtQxCnl28RvEab1urFXTLcn2nxwBPEcrdTDlJFxRhCC7eZUNQyMrya1j5fWvZLp8VEzbiF1QTdLFBdOaIDJpOALWd8Yg6aPKNs57SC%2BZ02Vx5yKeLA6QQSiUumwhhtx2JhmFvKZ%2BUo/pOkL&ph=9114bfe5e97f&phv=1,https://xn--pckua2a7gp15o89zb.com/%E5%A4%A7%E5%B7%A5の仕事-%E5%9F%BC%E7%8E%89%E7%9C%8C,false,求人詳細ページは安全な公開URLと確認できないため取得しませんでした
2026-08-08,求人ボックス,大工,熊本県,東京都品川区勤務・大工・マンション戸建てリノベーション 新着,株式会社メガステップ,,,,,,,,月給35万円～50万円,月給,350000,500000,month,正社員,6日前,https://xn--pckua2a7gp15o89zb.com/jb/5299e1ffe2abd0666cd2f2210d56bb79,https://xn--pckua2a7gp15o89zb.com/%E5%A4%A7%E5%B7%A5の仕事-%E7%86%8A%E6%9C%AC%E7%9C%8C,true,
2026-08-08,求人ボックス,大工,熊本県,建設業・ 大工,株式会社カネマツ,,,,,,,,,不明,,,unknown,,,https://xn--pckua2a7gp15o89zb.com/rd/?uaid=le7122d8ec3743e3be5b83487d3bb0484&p=t%2BAK7k0GmMUr0ZRss/MBm3hjdQt/8IVxeS6qGrVBa5n6l4ZPoMDipRfVSIXWaYoSKi46ZaCP23DaOWp0uoDRfGidAgfHqBQoe/89nqap1kcbLsuKk/EWhmecSYbnvS88V67M8nOKrx2x0feqUpaTGm3R6E4f/LtlWo03trhXQ/umIpVjGAdxiBMasB7M2GkdOZjTnL0yhtbsN8XmvsSE96iGWKkqHdpJnjUWFbmZh52dwcHLHIkcA7uALpcsL00hb5RPpaT0ZOYJjl5qKuOjqGXeyM6YR4ktlirtHaP8j89Zj4sLUAQMKH3q/Z/R%2BXyuvGnmKytqU/Yblz/uBao9YC0m8KiGBLJbmsXPjxceLH3ckr1tp4l9iP5N1XQiaaZXYHCxGYfZllSXySbJyrlkREiTKBdLGt44%2BKZI9UbADesMdozUbucV32MCY54vOSNpRBFu2UtO%2BOzkHgiI/IKLIta9kunxUTNuIXVBN0sUF049C11S509yossRnh0/bhz/NSnnTzB477%2BcnRN2z4kw%2BR2sWWNWnSCd2CxPGafYEqE%3D&ph=c8138544cf64&phv=1,https://xn--pckua2a7gp15o89zb.com/%E5%A4%A7%E5%B7%A5の仕事-%E7%86%8A%E6%9C%AC%E7%9C%8C,false,求人詳細ページは安全な公開URLと確認できないため取得しませんでした
2026-08-08,求人ボックス,大工,熊本県,「見て盗め」はもう古い!手厚いサポートで大工・現場作業員へ,有限会社熊本建設,,,,,,,,,不明,,,unknown,,,https://xn--pckua2a7gp15o89zb.com/rd/?uaid=l5f841f1230fa301d839368c32428bb93&p=t%2BAK7k0GmMUr0ZRss/MBm8C8SADPPSMGwzuWhiMPCk3/zHHBOk5Rl/bPzp%2BVYBLcjhQbAjBxrqEhvDroumUCbGidAgfHqBQoe/89nqap1kfiFSud59czRcGe2iqOVOWTV67M8nOKrx2x0feqUpaTGm3R6E4f/LtlWo03trhXQ/umIpVjGAdxiBMasB7M2GkdOZjTnL0yhtbsN8XmvsSE96iGWKkqHdpJnjUWFbmZh52dwcHLHIkcA7uALpcsL00hb5RPpaT0ZOYJjl5qKuOjqJ3m6EAo8pZ60jAwhEDCxfleTareN/90Hnh9ubPGiq%2BWvGnmKytqU/Yblz/uBao9YC0m8KiGBLJbmsXPjxceLH3ckr1tp4l9iP5N1XQiaaZXQthV2fIPIfVjWQ4ACVpv0UGvQJZ4lCYRn6OXldOyXlYg8m22yqExVzPu4Jyn8wM/AM6xBJb7PqOf6OA0B88BZXigM6nRG4HtD34AA72epFXaVxu9WlRNQLt/1Z1RSvFqUnMOd6caT/egwanD/9ggb6gioyN0IirQ04cWXhmjdT4%3D&ph=255bfc7c4da6&phv=1,https://xn--pckua2a7gp15o89zb.com/%E5%A4%A7%E5%B7%A5の仕事-%E7%86%8A%E6%9C%AC%E7%9C%8C,false,求人詳細ページは安全な公開URLと確認できないため取得しませんでした
2026-08-08,求人ボックス,大工,熊本県,「飛び込みノルマなし／反響営業」110年続く老舗建設資材商社のグループ会社にて住宅リフォームの提案営...,アイズリフォーム株式会社,,,,,,,,,不明,,,unknown,,,https://xn--pckua2a7gp15o89zb.com/rd/?uaid=lf19a1482e5f7c99d4c1d285fd7f5ca86&p=t%2BAK7k0GmMUr0ZRss/MBm0DCPvkLSkhqylYT14/bSqeY1s1y75/7wG8I5ykKm3ZfVsAsRWkN0%2BdSSgFqON%2BD%2B2idAgfHqBQoe/89nqap1kcJYaRgz1LbJG8KvUthOICPV67M8nOKrx2x0feqUpaTGm3R6E4f/LtlWo03trhXQ/umIpVjGAdxiBMasB7M2GkdOZjTnL0yhtbsN8XmvsSE96iGWKkqHdpJnjUWFbmZh52dwcHLHIkcA7uALpcsL00hb5RPpaT0ZOYJjl5qKuOjqEcdqomQF7erfGd3avN/ssXHXisN14CANwyaA7wuzfMpvGnmKytqU/Yblz/uBao9YLMjxoyyVmSUZHM4d3AU8KrbBFUq3ZPgIlmq7pRYZUSSeBSBsHWibOAjvxwwZN1YpKj5QeWA9K4sotqoVSoBBMcPmEOyPp%2BW9Ivp515R1LuMwySollYN7YQUbvEr/KXYTNpXG71aVE1Au3/VnVFK8WpJWpLKT9Yrk8Zbygye5K9DEib3JjLxxN8StElE5BANyQ%3D%3D&ph=17ee1510ce41&phv=1,https://xn--pckua2a7gp15o89zb.com/%E5%A4%A7%E5%B7%A5の仕事-%E7%86%8A%E6%9C%AC%E7%9C%8C,false,求人詳細ページは安全な公開URLと確認できないため取得しませんでした
2026-08-08,求人ボックス,大工,熊本県,「九州」戸建住宅の企画提案営業,積水ハウス株式会社,,,,,,,,,不明,,,unknown,,,https://xn--pckua2a7gp15o89zb.com/rd/?uaid=ldb8b2c37f050d641906af6cb682f71db&p=t%2BAK7k0GmMUr0ZRss/MBmz8X%2B0EJ0FyhRLNzBpKtRU2e8nfApREsnKKhfF1%2Bp6lVdMjIbedcNdKxxqE3kreNl2idAgfHqBQoe/89nqap1kc3qYOmry0M9KFMu83WT9awV67M8nOKrx2x0feqUpaTGm3R6E4f/LtlWo03trhXQ/umIpVjGAdxiBMasB7M2GkdOZjTnL0yhtbsN8XmvsSE96iGWKkqHdpJnjUWFbmZh52dwcHLHIkcA7uALpcsL00hb5RPpaT0ZOYJjl5qKuOjqEln%2BG6tT25sX/hc/1XYdwHDjS3tD26XUpMX7ch0o96fvGnmKytqU/Yblz/uBao9YLMjxoyyVmSUZHM4d3AU8KrbBFUq3ZPgIlmq7pRYZUSSyIEW%2BjXplyjH46VGetbn8Bmk4e1OggkQfU/qtLlVzy44eNIzIaM5%2Bno4ud0VavjpzaGRBC0CQmBPtGkZeWvD3Q6P1EE%2Bn/zAjyLQUCeGvo3rYKi6CjKmEq2xlR3swC5YTUM5Xs9sHnJuXnSZtaIetR5doZwnRcRapWnOP3jehJs%3D&ph=19dddb3a58bc&phv=1,https://xn--pckua2a7gp15o89zb.com/%E5%A4%A7%E5%B7%A5の仕事-%E7%86%8A%E6%9C%AC%E7%9C%8C,false,求人詳細ページは安全な公開URLと確認できないため取得しませんでした
2026-08-08,求人ボックス,大工,熊本県,メンテナンススタッフ／水まわりメンテナンススタッフ 行く先々で寄せられる心からの「ありがとう」が励み...,株式会社九州水道修理サービス,,,,,,,,,不明,,,unknown,,,https://xn--pckua2a7gp15o89zb.com/rd/?uaid=lf0d9beb763c7e8bdc3376fe860f655a3&p=t%2BAK7k0GmMUr0ZRss/MBmys2mXXrz6SktYCJX9u7dauDax/8CkrAGzU4C2J7nWWoNVCZGZTx/IHkru/sSr1P7midAgfHqBQoe/89nqap1kdeZzjWUI/IPIPbHJ89TuZmV67M8nOKrx2x0feqUpaTGm3R6E4f/LtlWo03trhXQ/umIpVjGAdxiBMasB7M2GkdOZjTnL0yhtbsN8XmvsSE96iGWKkqHdpJnjUWFbmZh52dwcHLHIkcA7uALpcsL00hb5RPpaT0ZOYJjl5qKuOjqD902iPh8zkfacxbI%2Bi/gdqNajf0MFDcAdGM0LiPNlHKvGnmKytqU/Yblz/uBao9YLMjxoyyVmSUZHM4d3AU8KrbBFUq3ZPgIlmq7pRYZUSSBeBHKrxhSNyCX1weB89VY/dIiYw6zCFpOEcbX9c4YclNqu4Uqnj8GqFxDHCg9BqqqSet3ebEGueBEUSlfwIiwu%2BBjUMpMSuDyRCmWhqHnVbWPiSvr2EnpjNqDJWuRzQEEib3JjLxxN8StElE5BANyQ%3D%3D&ph=392708b3b03e&phv=1,https://xn--pckua2a7gp15o89zb.com/%E5%A4%A7%E5%B7%A5の仕事-%E7%86%8A%E6%9C%AC%E7%9C%8C,false,求人詳細ページは安全な公開URLと確認できないため取得しませんでした
2026-08-08,求人ボックス,大工,熊本県,「建築設計」一級・二級建築士の資格を活かし、歴史的建造物を未来へつなぐ!,株式会社修復技術システム,,,,,,,,,不明,,,unknown,,,https://xn--pckua2a7gp15o89zb.com/rd/?uaid=l2606a0d6757facd883b7995a77b95027&p=t%2BAK7k0GmMUr0ZRss/MBm1j/5R70ubJ32OZzMxEioZ3K8z0nUDO%2ByQZpHRkVtM01l914M4kyp51x5FK2J4T0Q2idAgfHqBQoe/89nqap1kfJxFSqYpJvRWhymiPriHolV67M8nOKrx2x0feqUpaTGm3R6E4f/LtlWo03trhXQ/umIpVjGAdxiBMasB7M2GkdOZjTnL0yhtbsN8XmvsSE96iGWKkqHdpJnjUWFbmZh52dwcHLHIkcA7uALpcsL00hb5RPpaT0ZOYJjl5qKuOjqOx3ySi8CXVXK0rvGMqnF0ZO%2BCvILGqSmUL%2BMEWqxSIKvGnmKytqU/Yblz/uBao9YLMjxoyyVmSUZHM4d3AU8KrbBFUq3ZPgIlmq7pRYZUSSIdmv8aDEqz49vY/KJKwhvMOwe6dmrof9fDzoxihO2W4NWy0FhTYPPAYTVukG0wSOx9JlVM%2Bj7nfhX7H/qDJOlmlFuoS0qFjg7N%2BQC/xwrBBaqrjGZM/MbLDixUGMlcrH9aY5vPyKdUyInvONxWsiHw%3D%3D&ph=ba36dc7ccb17&phv=1,https://xn--pckua2a7gp15o89zb.com/%E5%A4%A7%E5%B7%A5の仕事-%E7%86%8A%E6%9C%AC%E7%9C%8C,false,求人詳細ページは安全な公開URLと確認できないため取得しませんでした
2026-08-08,求人ボックス,大工,熊本県,ピッキング作業／土日祝休み／日勤のみ／社員食堂あり／長期休暇あり 新着,株式会社ジャパンクリエイト 採用部,,,,,,,,,不明,,,unknown,,4日前,https://xn--pckua2a7gp15o89zb.com/rd/?uaid=l8567805ce5877d4118406928866b7e24&p=t%2BAK7k0GmMUr0ZRss/MBm9PD8rIn51oZLP%2BiIa2Nv85UUXD6WDCcp0OUROzoLZTvrnN5r5Klpwomreo5fgsd0WidAgfHqBQoe/89nqap1kedY%2BNiT0BTE6wrn1Xo6Z93V67M8nOKrx2x0feqUpaTGm3R6E4f/LtlWo03trhXQ/umIpVjGAdxiBMasB7M2GkdOZjTnL0yhtbsN8XmvsSE96iGWKkqHdpJnjUWFbmZh52dwcHLHIkcA7uALpcsL00hb5RPpaT0ZOYJjl5qKuOjqEQEA7bT7DPZoIRgToPRnxr5/DTFFZ7Vi3rI5Pp08fkdvGnmKytqU/Yblz/uBao9YC0m8KiGBLJbmsXPjxceLH3bBFUq3ZPgIlmq7pRYZUSSBeBHKrxhSNyCX1weB89VY79/Lw1v57p006Xe2CUNxSeiKWKvI2QFZNw5xapuWseGvLkoW%2BLqj6/37fVlJOf22g%2BvLRWTA/LnhsnYlkkcO35MuFrvq7imYCjZ7lzQQKngIHASsrgs8ObJw4XpRcbcU%2B1oyAFD5Vb543wrcVJdpGk%3D&ph=c0a85a1916a8&phv=1,https://xn--pckua2a7gp15o89zb.com/%E5%A4%A7%E5%B7%A5の仕事-%E7%86%8A%E6%9C%AC%E7%9C%8C,false,求人詳細ページは安全な公開URLと確認できないため取得しませんでした
2026-08-08,求人ボックス,大工,熊本県,九州エリア／60代活躍／戸建住宅の建築確認検査員・自宅から直行直帰／残業ほぼ無し／勤務日数相談可,株式会社住宅性能評価センター,,,,,,,,,不明,,,unknown,,,https://xn--pckua2a7gp15o89zb.com/rd/?uaid=l569442cc70f8253fbc9977578104c7f4&p=t%2BAK7k0GmMUr0ZRss/MBm3mVqMLEOL8Ka/2D4tlAdZc66nE2dwioNEC25UkkDaMLwOvT0ecOqKnF6wWthWL9kmidAgfHqBQoe/89nqap1kd/qGffM3CHVrZO2d7tgv7aV67M8nOKrx2x0feqUpaTGm3R6E4f/LtlWo03trhXQ/umIpVjGAdxiBMasB7M2GkdOZjTnL0yhtbsN8XmvsSE96iGWKkqHdpJnjUWFbmZh52dwcHLHIkcA7uALpcsL00hb5RPpaT0ZOYJjl5qKuOjqOOqcruYt1jIzc43yQyUvu7a7jYQlDQgCYxgwBY9YPH%2BvGnmKytqU/Yblz/uBao9YLMjxoyyVmSUZHM4d3AU8KrbBFUq3ZPgIlmq7pRYZUSS3L1fWSfYca3uwKnHH84Nzh1xm8m5KvOuBUaXIi8SFBG0Xpn%2Bo7P7ViDWaMbNZfG%2B7mrlwSsvKQCMnwCLGPhG/LmKMoJ3OKGjghw6mputgw81KedPMHjvv5ydE3bPiTD5HaxZY1adIJ3YLE8Zp9gSoQ%3D%3D&ph=64a6b6b8f0ce&phv=1,https://xn--pckua2a7gp15o89zb.com/%E5%A4%A7%E5%B7%A5の仕事-%E7%86%8A%E6%9C%AC%E7%9C%8C,false,求人詳細ページは安全な公開URLと確認できないため取得しませんでした
2026-08-08,求人ボックス,大工,熊本県,熊本／益城／建築施工管理 西日本最大級の建材商社 年休121日／土日祝,越智産業株式会社,,,,,,,,,不明,,,unknown,,,https://xn--pckua2a7gp15o89zb.com/rd/?uaid=l80634a3e00d6350cbec3ed3d3437a0bf&p=t%2BAK7k0GmMUr0ZRss/MBm7Ba6rSyTzSEHI11kMRaxknb8IjBO13QqGTL5UG7jWhv7vyrueEqs6xneb6jChoh6GidAgfHqBQoe/89nqap1kfS5XV3%2BQLKtXq9O9Jy%2BX8AV67M8nOKrx2x0feqUpaTGm3R6E4f/LtlWo03trhXQ/umIpVjGAdxiBMasB7M2GkdOZjTnL0yhtbsN8XmvsSE96iGWKkqHdpJnjUWFbmZh52dwcHLHIkcA7uALpcsL00hb5RPpaT0ZOYJjl5qKuOjqJ3vTT49yRuVgW2A6V9tCk3HtU3NkR9tJAkGViXchl%2BxIXuikhjS2gwwzcbUSAXhkNErspU0uqKCKpmCAEMhVeKirV5/0DtpBdhEARVyvINmBObV%2B%2BR4aVFJ5Ac%2BpeblS0FMN7F%2BoNP4q4mWHkt5vs4PcoHc48tTVKvwjberA5deO1DK2JsMgozvolIfb8RpG4XLBuvfjYqYotqRhhKuTIHNoGgH/ApC947acbA5jCNQ&ph=0ef759ef9eba&phv=1,https://xn--pckua2a7gp15o89zb.com/%E5%A4%A7%E5%B7%A5の仕事-%E7%86%8A%E6%9C%AC%E7%9C%8C,false,求人詳細ページは安全な公開URLと確認できないため取得しませんでした
2026-08-08,求人ボックス,大工,熊本県,大工,株式会社丸一工建,熊本県 熊本市 東海学園前駅 車7分,熊本県,熊本市, 東海学園前駅 車,,,,"日給8,000円～1万8,000円",日給,8000,18000,day,正社員,,https://xn--pckua2a7gp15o89zb.com/jb/29184b171e1787842f100f3f3733f8b2,https://xn--pckua2a7gp15o89zb.com/%E5%A4%A7%E5%B7%A5の仕事-%E7%86%8A%E6%9C%AC%E7%9C%8C,true,
2026-08-08,求人ボックス,大工,熊本県,大工スタッフ,イ・ユメナス株式会社,熊本県 熊本市 北区,熊本県,熊本市, 北区,,,,月給30万円～70万円,月給,300000,700000,month,業務委託,,https://xn--pckua2a7gp15o89zb.com/jb/e17de5784d8b55491ed9709d6462a12d,https://xn--pckua2a7gp15o89zb.com/%E5%A4%A7%E5%B7%A5の仕事-%E7%86%8A%E6%9C%AC%E7%9C%8C,false,
2026-08-08,求人ボックス,大工,熊本県,新築住宅の社員大工,株式会社ace・BLD,熊本県 熊本市,熊本県,熊本市,,,,,月給20万円～30万円 / 賞与あり,月給,200000,300000,month,正社員,5日前,https://xn--pckua2a7gp15o89zb.com/jbi/3e883865c756a2e79e7f0d6caeb77bb8,https://xn--pckua2a7gp15o89zb.com/%E5%A4%A7%E5%B7%A5の仕事-%E7%86%8A%E6%9C%AC%E7%9C%8C,true,
2026-08-08,求人ボックス,大工,熊本県,大工・建設用品売り場の品出しスタッフ,株式会社ナフコ ホームプラザナフコ 山鹿店,熊本県 玉東町 木葉駅 車28分,熊本県,玉東町, 木葉駅 車,,,,"時給1,100円～ / 交通費支給",時給,1100,1100,hour,アルバイト・パート,6日前,https://xn--pckua2a7gp15o89zb.com/jb/0624342bbafb444baa841fb74e7546f8,https://xn--pckua2a7gp15o89zb.com/%E5%A4%A7%E5%B7%A5の仕事-%E7%86%8A%E6%9C%AC%E7%9C%8C,false,
2026-08-08,求人ボックス,大工,熊本県,内装大工サポートスタッフ／未経験OK／暑さ対策!スポットエアコン,有限会社山内工務店,熊本県 合志市,熊本県,合志市,,,,,月給25万円～27万円 / 賞与あり・昇給あり,月給,250000,270000,month,正社員,8日前,https://xn--pckua2a7gp15o89zb.com/jb/69e3c63ee9a294a6ee5feac6cb05e03a,https://xn--pckua2a7gp15o89zb.com/%E5%A4%A7%E5%B7%A5の仕事-%E7%86%8A%E6%9C%AC%E7%9C%8C,true,
2026-08-08,求人ボックス,大工,熊本県,型枠大工,森永型枠,熊本県 八代市,熊本県,八代市,,,,,"日給9,000円～1万3,000円",日給,9000,13000,day,正社員,,https://xn--pckua2a7gp15o89zb.com/jb/0226a6d9e9b44e3b1d41ba744cd02052,https://xn--pckua2a7gp15o89zb.com/%E5%A4%A7%E5%B7%A5の仕事-%E7%86%8A%E6%9C%AC%E7%9C%8C,true,
2026-08-08,求人ボックス,大工,熊本県,大工職人,株式会社アークシード,熊本県 八代市,熊本県,八代市,,,,,月給20万円 / 賞与あり・昇給あり,月給,200000,200000,month,正社員,,https://xn--pckua2a7gp15o89zb.com/jb/315efc1375db9dea528c6f8416684da4,https://xn--pckua2a7gp15o89zb.com/%E5%A4%A7%E5%B7%A5の仕事-%E7%86%8A%E6%9C%AC%E7%9C%8C,true,
2026-08-08,求人ボックス,大工,東京都,耐震の大工見習い・週2日から 直行直帰OK,株式会社新見工務店,東京都 小平市 小平駅 車8分,東京都,小平市, 小平駅 車,,,,"日給1万3,000円～2万5,000円 / 交通費支給",日給,13000,25000,day,アルバイト・パート,3時間前,https://xn--pckua2a7gp15o89zb.com/jb/24f6a626bfd73722f687e4ea5c96235f,https://xn--pckua2a7gp15o89zb.com/%E5%A4%A7%E5%B7%A5の仕事-%E6%9D%B1%E4%BA%AC%E9%83%BD,false,
2026-08-08,求人ボックス,大工,東京都,仮枠工事の型枠大工 経験者限定 年収800万円目指せる 残業少なめ,株式会社住田工務店,東京都 中野区 中野駅 徒歩7分,東京都,中野区, 中野駅 徒歩,,,,"月給39万6,000円～58万2,500円",月給,396000,582500,month,正社員,9日前,https://xn--pckua2a7gp15o89zb.com/jb/16ec5ec9849436968beb23da73ff9123,https://xn--pckua2a7gp15o89zb.com/%E5%A4%A7%E5%B7%A5の仕事-%E6%9D%B1%E4%BA%AC%E9%83%BD,true,
2026-08-08,求人ボックス,大工,東京都,戸建て建築の大工職人,株式会社k’build,東京都 板橋区,東京都,板橋区,,,,,月給25万円～70万円 / 賞与あり・昇給あり,月給,250000,700000,month,正社員,,https://xn--pckua2a7gp15o89zb.com/jb/3c5698a80b5a8a5783dfe86a7240ac8f,https://xn--pckua2a7gp15o89zb.com/%E5%A4%A7%E5%B7%A5の仕事-%E6%9D%B1%E4%BA%AC%E9%83%BD,true,
2026-08-08,求人ボックス,大工,東京都,今よりとにかく稼ぎたい方!前職の給与考慮します 型枠大工職人,有限会社讃栄建設,東京都 町田市,東京都,町田市,,,,,"日給1万5,000円～2万3,000円",日給,15000,23000,day,正社員,1日前,https://xn--pckua2a7gp15o89zb.com/jb/b00f9bbc962e332c8a54e02686481cba,https://xn--pckua2a7gp15o89zb.com/%E5%A4%A7%E5%B7%A5の仕事-%E6%9D%B1%E4%BA%AC%E9%83%BD,true,
2026-08-08,求人ボックス,大工,東京都,リフォーム大工,株式会社山田工務店,東京都 台東区 浅草駅 徒歩12分,東京都,台東区, 浅草駅 徒歩,,,,月給30万円～60万円 / 賞与あり・昇給あり,月給,300000,600000,month,正社員,,https://xn--pckua2a7gp15o89zb.com/jb/62343a46d2e26ec971c32ca8d2c7765b,https://xn--pckua2a7gp15o89zb.com/%E5%A4%A7%E5%B7%A5の仕事-%E6%9D%B1%E4%BA%AC%E9%83%BD,true,
2026-08-08,求人ボックス,大工,東京都,大工さんのアシスタント募集!未経験歓迎!配送業務メイン,株式会社KEFI WORKS,東京都 大田区 下丸子駅 徒歩7分,東京都,大田区, 下丸子駅 徒歩,,,,月給23万円～,月給,230000,230000,month,正社員,,https://xn--pckua2a7gp15o89zb.com/jb/2c1bcb92199a2a82e1e873d909a67c35,https://xn--pckua2a7gp15o89zb.com/%E5%A4%A7%E5%B7%A5の仕事-%E6%9D%B1%E4%BA%AC%E9%83%BD,true,
2026-08-08,求人ボックス,大工,東京都,別荘地リフォームの大工・寮有・土日祝休,株式会社メガステップ,東京都 品川区 大崎広小路駅,東京都,品川区, 大崎広小路駅,,,,月給35万円～40万円 / 賞与あり・昇給あり,月給,350000,400000,month,正社員,3時間前,https://xn--pckua2a7gp15o89zb.com/jb/c4da64e847b7256e414ec555648c3b1f,https://xn--pckua2a7gp15o89zb.com/%E5%A4%A7%E5%B7%A5の仕事-%E6%9D%B1%E4%BA%AC%E9%83%BD,true,
